timestamp,index,util_gpu,util_mem,mem_used_MB,mem_total_MB,power_W,sm_clock_MHz,mem_clock_MHz,temp_C,pstate
2026/04/23 01:07:27.260, 5, 0, 0, 136096, 143771, 114.69, 1980, 3201, 31, P0
2026/04/23 01:07:27.260, 6, 0, 0, 136096, 143771, 117.47, 1980, 3201, 33, P0
2026/04/23 01:07:27.260, 7, 0, 0, 135424, 143771, 119.59, 1980, 3201, 31, P0
2026/04/23 01:07:28.260, 0, 0, 0, 139701, 143771, 119.33, 1980, 3201, 33, P0
2026/04/23 01:07:28.260, 1, 0, 0, 136096, 143771, 116.04, 1980, 3201, 31, P0
2026/04/23 01:07:28.260, 2, 0, 0, 136096, 143771, 116.08, 1980, 3201, 33, P0
2026/04/23 01:07:28.260, 3, 0, 0, 136096, 143771, 116.27, 1980, 3201, 31, P0
2026/04/23 01:07:28.261, 4, 0, 0, 136096, 143771, 117.75, 1980, 3201, 32, P0
2026/04/23 01:07:28.261, 5, 0, 0, 136096, 143771, 114.64, 1980, 3201, 31, P0
2026/04/23 01:07:28.261, 6, 0, 0, 136096, 143771, 117.67, 1980, 3201, 33, P0
2026/04/23 01:07:28.261, 7, 0, 0, 135424, 143771, 119.67, 1980, 3201, 31, P0
2026/04/23 01:07:29.261, 0, 0, 0, 139701, 143771, 119.34, 1980, 3201, 33, P0
2026/04/23 01:07:29.261, 1, 0, 0, 136096, 143771, 116.05, 1980, 3201, 31, P0
2026/04/23 01:07:29.261, 2, 0, 0, 136096, 143771, 116.07, 1980, 3201, 33, P0
2026/04/23 01:07:29.261, 3, 0, 0, 136096, 143771, 116.26, 1980, 3201, 31, P0
2026/04/23 01:07:29.261, 4, 0, 0, 136096, 143771, 117.73, 1980, 3201, 32, P0
2026/04/23 01:07:29.261, 5, 0, 0, 136096, 143771, 114.68, 1980, 3201, 31, P0
2026/04/23 01:07:29.261, 6, 0, 0, 136096, 143771, 117.55, 1980, 3201, 33, P0
2026/04/23 01:07:29.261, 7, 0, 0, 135424, 143771, 119.55, 1980, 3201, 31, P0
2026/04/23 01:07:30.261, 0, 0, 0, 139701, 143771, 119.33, 1980, 3201, 33, P0
2026/04/23 01:07:30.261, 1, 0, 0, 136096, 143771, 116.07, 1980, 3201, 31, P0
2026/04/23 01:07:30.261, 2, 0, 0, 136096, 143771, 116.05, 1980, 3201, 33, P0
2026/04/23 01:07:30.261, 3, 0, 0, 136096, 143771, 116.26, 1980, 3201, 31, P0
2026/04/23 01:07:30.261, 4, 0, 0, 136096, 143771, 117.71, 1980, 3201, 32, P0
2026/04/23 01:07:30.261, 5, 0, 0, 136096, 143771, 114.70, 1980, 3201, 31, P0
2026/04/23 01:07:30.261, 6, 0, 0, 136096, 143771, 117.53, 1980, 3201, 33, P0
2026/04/23 01:07:30.261, 7, 0, 0, 135424, 143771, 119.59, 1980, 3201, 31, P0
2026/04/23 01:07:31.262, 0, 0, 0, 139701, 143771, 119.33, 1980, 3201, 33, P0
2026/04/23 01:07:31.262, 1, 0, 0, 136096, 143771, 116.07, 1980, 3201, 31, P0
2026/04/23 01:07:31.262, 2, 0, 0, 136096, 143771, 116.08, 1980, 3201, 33, P0
2026/04/23 01:07:31.262, 3, 0, 0, 136096, 143771, 116.22, 1980, 3201, 31, P0
2026/04/23 01:07:31.262, 4, 0, 0, 136096, 143771, 117.72, 1980, 3201, 32, P0
2026/04/23 01:07:31.262, 5, 0, 0, 136096, 143771, 114.68, 1980, 3201, 31, P0
2026/04/23 01:07:31.262, 6, 0, 0, 136096, 143771, 117.66, 1980, 3201, 33, P0
2026/04/23 01:07:31.262, 7, 0, 0, 135424, 143771, 119.59, 1980, 3201, 31, P0
